"image","xmin","ymin","xmax","ymax","label"
"cam002.MP4#t=2.2.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=2.2.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=2.2.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=2.2.jpg",732.4604966139957,1716.4028496446017,1064.740494497743,1889.5492743299098,"slipper"
"cam002.MP4#t=2.2.jpg",0,1383.0962364181485,759.909750634876,2108.056112224449,"carry_case"
"cam002.MP4#t=1.6.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=1.6.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=1.6.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=1.6.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=1.6.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=1.6.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=1.6.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=1.6.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=1.6.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=1.6.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=1.6.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=1.6.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=1.6.jpg",745.4627539503387,1712.0741923299724,1077.742751834086,1885.2206170152806,"slipper"
"cam002.MP4#t=1.6.jpg",0,1383.0962364181485,759.909750634876,2108.056112224449,"carry_case"
"cam002.MP4#t=1.4.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=1.4.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=1.4.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=1.4.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=1.4.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=1.4.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=1.4.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=1.4.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=1.4.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=1.4.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=1.4.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=1.4.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=1.4.jpg",745.4627539503387,1712.0741923299724,1077.742751834086,1885.2206170152806,"slipper"
"cam002.MP4#t=1.4.jpg",0,1383.0962364181485,759.909750634876,2108.056112224449,"carry_case"
"cam002.MP4#t=2.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=2.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=2.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=2.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=2.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=2.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=2.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=2.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=2.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=2.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=2.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=2.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=2.jpg",745.4627539503387,1712.0741923299724,1077.742751834086,1885.2206170152806,"slipper"
"cam002.MP4#t=2.jpg",0,1383.0962364181485,759.909750634876,2108.056112224449,"carry_case"
"cam002.MP4#t=2.6.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=2.6.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=2.6.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=2.6.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=2.6.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=2.6.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=2.6.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=2.6.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=2.6.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=2.6.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=2.6.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=2.6.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=2.6.jpg",732.4604966139957,1716.4028496446017,1064.740494497743,1889.5492743299098,"slipper"
"cam002.MP4#t=2.6.jpg",0,1383.0962364181485,759.909750634876,2108.056112224449,"carry_case"
"cam002.MP4#t=2.8.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=2.8.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=2.8.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=2.8.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=2.8.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=2.8.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=2.8.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=2.8.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=2.8.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=2.8.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=2.8.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=2.8.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=2.8.jpg",732.4604966139957,1716.4028496446017,1064.740494497743,1889.5492743299098,"slipper"
"cam002.MP4#t=2.8.jpg",0,1383.0962364181485,759.909750634876,2108.056112224449,"carry_case"
"cam002.MP4#t=3.4.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=3.4.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=3.4.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=3.4.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=3.4.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=3.4.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=3.4.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=3.4.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=3.4.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=3.4.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=3.4.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=3.4.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=3.4.jpg",732.4604966139957,1716.4028496446017,1064.740494497743,1889.5492743299098,"slipper"
"cam002.MP4#t=3.4.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=3.2.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=3.2.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=3.2.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=3.2.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=3.2.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=3.2.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=3.2.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=3.2.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=3.2.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=3.2.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=3.2.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=3.2.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=3.2.jpg",732.4604966139957,1716.4028496446017,1064.740494497743,1889.5492743299098,"slipper"
"cam002.MP4#t=3.2.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=3.6.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=3.6.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=3.6.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=3.6.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=3.6.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=3.6.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=3.6.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=3.6.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=3.6.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=3.6.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=3.6.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=3.6.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=3.6.jpg",732.4604966139957,1716.4028496446017,1064.740494497743,1889.5492743299098,"slipper"
"cam002.MP4#t=3.6.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=3.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=3.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=3.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=3.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=3.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=3.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=3.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=3.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=3.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=3.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=3.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=3.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=3.jpg",732.4604966139957,1716.4028496446017,1064.740494497743,1889.5492743299098,"slipper"
"cam002.MP4#t=3.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=4.6.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=4.6.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=4.6.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=4.6.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=4.6.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=4.6.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=4.6.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=4.6.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=4.6.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=4.6.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=4.6.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=4.6.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=4.6.jpg",732.4604966139957,1716.4028496446017,1064.740494497743,1889.5492743299098,"slipper"
"cam002.MP4#t=4.6.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=3.8.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=3.8.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=3.8.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=3.8.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=3.8.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=3.8.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=3.8.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=3.8.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=3.8.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=3.8.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=3.8.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=3.8.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=3.8.jpg",732.4604966139957,1716.4028496446017,1064.740494497743,1889.5492743299098,"slipper"
"cam002.MP4#t=3.8.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=4.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=4.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=4.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=4.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=4.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=4.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=4.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=4.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=4.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=4.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=4.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=4.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=4.jpg",732.4604966139957,1716.4028496446017,1064.740494497743,1889.5492743299098,"slipper"
"cam002.MP4#t=4.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=4.2.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=4.2.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=4.2.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=4.2.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=4.2.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=4.2.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=4.2.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=4.2.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=4.2.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=4.2.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=4.2.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=4.2.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=4.2.jpg",732.4604966139957,1716.4028496446017,1064.740494497743,1889.5492743299098,"slipper"
"cam002.MP4#t=4.2.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=4.4.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=4.4.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=4.4.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=4.4.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=4.4.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=4.4.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=4.4.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=4.4.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=4.4.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=4.4.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=4.4.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=4.4.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=4.4.jpg",732.4604966139957,1716.4028496446017,1064.740494497743,1889.5492743299098,"slipper"
"cam002.MP4#t=4.4.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=5.6.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=5.6.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=5.6.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=5.6.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=5.6.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=5.6.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=5.6.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=5.6.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=5.6.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=5.6.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=5.6.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=5.6.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=5.6.jpg",732.4604966139957,1716.4028496446017,1064.740494497743,1889.5492743299098,"slipper"
"cam002.MP4#t=5.6.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=5.4.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=5.4.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=5.4.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=5.4.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=5.4.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=5.4.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=5.4.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=5.4.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=5.4.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=5.4.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=5.4.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=5.4.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=5.4.jpg",732.4604966139957,1716.4028496446017,1064.740494497743,1889.5492743299098,"slipper"
"cam002.MP4#t=5.4.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=4.8.jpg",184.9210152722912,811.7134708870866,866.8171557562077,1723.6172344689378,"color_box"
"cam002.MP4#t=4.8.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=4.8.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=4.8.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=4.8.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=4.8.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=4.8.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=4.8.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=4.8.jpg",3123.4312394187364,1345.5812503914078,3643.5215328724607,1980.4510779371242,"child"
"cam002.MP4#t=4.8.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=4.8.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=4.8.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
